source_law,source_article,target_law_id,target_article,dependency_type,dependency_subtype,dependency_strength,confidence,resolution_method,entity_resolution_method,pattern_name,citation_text
codigo-fiscal-de-la-federacion,75,ley-del-impuesto-al-valor-agregado,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention," o acreditamiento, en contravención a lo señalado en los artículos 28, fracción XXXIII de la Ley del Impuesto sobre la Renta o 4o., tercer párrafo de la Ley del Impuesto al Valor Agregado.  III. Se considera también agravante, la omisión en el entero de contribuciones que se hayan retenido o recaudado de los contribuyentes.  IV. Igualm"
codigo-fiscal-de-la-federacion,75,ley-del-impuesto-sobre-la-renta,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"s no den cumplimiento a lo dispuesto por los artículos 76, fracciones IX y XII, 76-A, 90, penúltimo párrafo, 110, fracción XI, 179, 180, 181 y 182 de la Ley del Impuesto sobre la Renta.  VI. Cuando por un acto o una omisión se infrinjan diversas disposiciones fiscales de carácter formal a las que correspondan varias multas, sólo se "
codigo-fiscal-de-la-federacion,76,ley-federal-de-los-derechos-del-contribuyente,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"ue se refiere la fracción VI del artículo 48 de este Código, según sea el caso, se aplicará la multa establecida en el artículo 17, primer párrafo de la Ley Federal de los Derechos del Contribuyente.  Si el infractor paga las contribuciones omitidas junto con sus accesorios, después de que se notifique el acta final de la visita domiciliaria o el"
codigo-fiscal-de-la-federacion,76,ley-del-impuesto-sobre-la-renta,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention," las sociedades integradoras e integradas que apliquen el régimen opcional para grupos de sociedades a que se refiere el Capítulo VI del Título II de la Ley del Impuesto sobre la Renta, que declaren pérdidas fiscales mayores a las realmente sufridas, la multa será del 60% al 80% de la diferencia que resulte entre la pérdida declarad"
codigo-fiscal-de-la-federacion,79,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"rrespondiente a cada socio o accionista, conforme al artículo 27, apartado B, fracción IX de este Código, cuando los socios o accionistas concurran a la constitución de la sociedad o a la protocolización del acta respectiva.  IX. No verificar que la clave del registro federal de contribuyentes aparezca en los docu"
codigo-fiscal-de-la-federacion,80,ley-del-impuesto-sobre-la-renta,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"400.00 a $10,780.00, a la comprendida en la fracción III. Tratándose de contribuyentes que tributen conforme al Título IV, Capítulo II, Sección II de la Ley del Impuesto sobre la Renta, la multa será de $1,800.00 a $3,600.00. Multa de la fracción actualizada por resolución miscelánea fiscal DOF 05-01-2022. Compilada DOF 27-12-2022. "
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-sobre-la-renta,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"nformidad con lo dispuesto por el artículo 31, sexto párrafo de este Código.  VIII. No presentar la información a que se refieren los artículos 17 de la Ley del Impuesto sobre Tenencia o Uso de Vehículos o 19, fracciones VIII, IX y XII, de la Ley del Impuesto Especial sobre Producción y Servicios, dentro del plazo previsto en dichos preceptos, o no present"
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-especial-sobre-produccion-y-servicios,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"sentar la información a que se refieren los artículos 17 de la Ley del Impuesto sobre Tenencia o Uso de Vehículos o 19, fracciones VIII, IX y XII, de la Ley del Impuesto Especial sobre Producción y Servicios, dentro del plazo previsto en dichos preceptos, o no presentarla conforme lo establecen los mismos.  IX. No proporcionar la información a que se refi"
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-sobre-la-renta,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"citud de autorización para determinar el resultado fiscal integrado que presente la sociedad integradora en términos del artículo 63, fracción III de la Ley del Impuesto sobre la Renta, o no incorporar a todas las sociedades integradas en los términos del último párrafo del artículo 66 de dicha Ley.  XII. No presentar los avisos de "
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-sobre-la-renta,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention, Ley del Impuesto sobre la Renta.  XXIII. No proporcionar la información a que se refiere el penúltimo párrafo de la fracción VIII del artículo 29 de la Ley del Impuesto al Valor Agregado o presentarla incompleta o con errores.  XXIV.	No proporcionar la constancia a que se refiere la fracción II del artículo 55 de la Ley del Impuesto sobre la Renta.  XXV.	No dar cumplimient
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-sobre-la-renta,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"ido el plazo de clausura. Inciso adicionado DOF 07-11-2025  XXVI. No proporcionar la información a que se refiere la fracción VIII del artículo 32 de la Ley del Impuesto al Valor Agregado a través de los medios, formatos electrónicos y plazos establecidos en dicha Ley, o presentarla incompleta o con errores.  XXVII. No proporcionar la información a que se re"
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-sobre-la-renta,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"umpla con la obligación de entregar a un contratante la información y documentación a que se refieren los artículos 27, fracción V, tercer párrafo de la Ley del Impuesto sobre la Renta y 5o., fracción II, segundo párrafo de la Ley del Impuesto al Valor Agregado.  XLVI.	No cancelar los comprobantes fiscales digitales por Internet de ingre"
codigo-fiscal-de-la-federacion,81,ley-del-impuesto-al-valor-agregado,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"mentación a que se refieren los artículos 27, fracción V, tercer párrafo de la Ley del Impuesto sobre la Renta y 5o., fracción II, segundo párrafo de la Ley del Impuesto al Valor Agregado.  XLVI.	No cancelar los comprobantes fiscales digitales por Internet de ingresos cuando dichos comprobantes se hayan emitido por error o sin una caus"
codigo-fiscal-de-la-federacion,82,ley-del-impuesto-sobre-la-renta,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,conformidad,"2-2024. Actualizada DOF 28-12-2025  IV. De $25,360.00 a $50,710.00, respecto de la señalada en la fracción IV, salvo tratándose de contribuyentes que de conformidad con la Ley del Impuesto sobre la Renta, estén obligados a efectuar pagos provisionales trimestrales o cuatrimestrales, supuestos en los que la multa será de $2,520.00 a $15,200.00. Multa d"
codigo-fiscal-de-la-federacion,83,ley-del-impuesto-sobre-la-renta,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"rresponder a donativos deducibles sin contar con la autorización para recibir donativos deducibles a que se refieren los artículos 79, 82, 83 y 84 de la Ley del Impuesto sobre la Renta y 31 y 114 del Reglamento de dicha Ley, según sea el caso.  XII. No expedir o acompañar la documentación que ampare mercancías en transporte en territorio nacional.  XIII. No tener en oper"
codigo-fiscal-de-la-federacion,84,ley-del-impuesto-sobre-la-renta,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"lizada DOF 28-12-2025  b)	De $1,910.00 a $3,800.00 tratándose de contribuyentes que tributen conforme al Título IV, Capítulo II, Secciones II y IV de la Ley del Impuesto sobre la Renta. En caso de reincidencia, adicionalmente las autoridades fiscales podrán aplicar la clausura preventiva a que se refiere el inciso anterior. Multa de"
codigo-fiscal-de-la-federacion,84,ley-del-impuesto-sobre-la-renta,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,".00 tratándose de contribuyentes que cuenten con la autorización para recibir donativos deducibles a que se refieren los artículos 79, 82, 83 y 84 de la Ley del Impuesto sobre la Renta y 31 y 114 del Reglamento de dicha Ley, según corresponda. En caso de reincidencia, además se revocará la autorización para recibir donativos deducibles. Multa del inciso actualizada por r"
codigo-fiscal-de-la-federacion,84-G,ley-del-impuesto-sobre-la-renta,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"culo 84-G. Se considera infracción en la que pueden incurrir las casas de bolsa, el no proporcionar la información a que se refiere el artículo 58 de la Ley del Impuesto sobre la Renta, respecto de contribuyentes que enajenen acciones con su intermediación."
codigo-fiscal-de-la-federacion,86-A,ley-del-impuesto-especial-sobre-produccion-y-servicios,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,en_los_terminos,"Artículo 86-A. Son infracciones relacionadas con marbetes, precintos o envases que contienen bebidas alcohólicas, en los términos de la Ley del Impuesto Especial sobre Producción y Servicios, las siguientes:  I. No adherir marbetes o precintos a los envases o recipientes que contengan bebidas alcohólicas, o bien, que los marbetes o precin"
codigo-fiscal-de-la-federacion,86-E,ley-del-impuesto-sobre-la-renta,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"s, cerveza, bebidas refrescantes y de tabacos labrados, según corresponda, no llevar el control físico a que se refiere el artículo 19, fracción X de la Ley del Impuesto Especial sobre Producción y Servicios o llevarlo en forma distinta a lo que establece dicha fracción.  Asimismo, son infracciones de los productores o envasadores de bebidas alcohólicas, no llevar los controles físico o volumétrico a que se refieren "
codigo-fiscal-de-la-federacion,86-G,ley-del-impuesto-especial-sobre-produccion-y-servicios,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"código de seguridad en cada una de las cajetillas de cigarros para su venta en México en términos de lo dispuesto por el artículo 19 fracción XXII de la Ley del Impuesto Especial sobre Producción y Servicios.  Asimismo son infracciones de los productores, fabricantes e importadores de cigarros y otros tabacos labrados, con excepción de puros y otros tabac"
codigo-fiscal-de-la-federacion,86-H,ley-del-impuesto-especial-sobre-produccion-y-servicios,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"ta de $10.00 a $20.00 por cada cajetilla de cigarros que no contenga impreso el código de seguridad a que se refiere el artículo 19, fracción XXII de la Ley del Impuesto Especial sobre Producción y Servicios. Multa del párrafo actualizada por resolución miscelánea fiscal DOF 05-01-2022. Compilada DOF 27-12-2022. Actualizada DOF 29-12-2023. Compilada DOF 3"
codigo-fiscal-de-la-federacion,86-I,ley-del-impuesto-especial-sobre-produccion-y-servicios,,fiscal_financial,tax_budget_or_payment,medium,medium,heuristic_rule,unknown,direct_mention,"uros y otros tabacos labrados hechos enteramente a mano, que no contengan impreso el código de seguridad previsto en el artículo 19, fracción XXII de la Ley del Impuesto Especial sobre Producción y Servicios, o el que contengan sea apócrifo, acorde con lo previsto en el artículo 19-A de la citada Ley."
codigo-fiscal-de-la-federacion,86-J,ley-del-impuesto-especial-sobre-produccion-y-servicios,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,direct_mention,"ta de $10.00 a $20.00 por cada cajetilla de cigarros que no contenga impreso el código de seguridad a que se refiere el artículo 19, fracción XXII de la Ley del Impuesto Especial sobre Producción y Servicios, o el que contengan sea apócrifo. Multa del párrafo actualizada por resolución miscelánea fiscal DOF 05-01-2022. Compilada DOF 27-12-2022. Actualizad"
